#name, A, B, C, D, E, F, G, H, I
NODE_0000385, 1.4333890840285369e-06, 6.907815806136597e-06, 0.0013661939394614795, 1.348444905155323e-06, 4.934848379653197e-06, 2.2776944428910301e-07, 3.445040055067948e-07, 0.9911815747166023, 0.007437034572311567
GCA_000325005.1_ASM32500v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_000325125.1_ASM32512v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000386, 1.510919421774614e-06, 7.336584266088489e-06, 0.0029491603072252567, 1.4516626509017234e-06, 5.149649272027925e-06, 2.4885824830541606e-07, 3.900017018910089e-07, 0.9862931062604096, 0.010741645756804245
GCA_000324945.1_ASM32494v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000387, 1.7249164724185376e-06, 7.683803081193296e-06, 0.001655335373428513, 1.6703130176718225e-06, 5.753745820900834e-06, 3.321737278426193e-07, 5.996952764937308e-07, 0.964185134293047, 0.03414176568612778
NODE_0000388, 1.4212224959879028e-06, 6.863531437817899e-06, 0.001212102682530145, 1.3328863072414518e-06, 4.906022698593356e-06, 2.2388924297969102e-07, 3.360516746010885e-07, 0.991738279929771, 0.00703453378384164
GCA_000324605.1_ASM32460v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_000325025.1_ASM32502v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000389, 1.7428174073938403e-06, 7.178199722546919e-06, 0.001215406968182275, 1.7207882848521636e-06, 5.65958161815021e-06, 3.937072980770315e-07, 8.403091258662347e-07, 0.8385825154673486, 0.16018454216101224
NODE_0000390, 3.022410952577287e-06, 9.242130230246264e-06, 0.0006970657750289317, 3.1384070153373377e-06, 8.728154850575893e-06, 9.064021245831828e-07, 2.08188135219707e-06, 0.7318570899442827, 0.267418724894163
GCA_000324445.1_ASM32444v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_000324485.1_ASM32448v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000391, 2.1817276953377828e-06, 7.79358334785211e-06, 0.0009451255764165904, 2.2076200122048697e-06, 6.667059625556945e-06, 5.75974513575971e-07, 1.2849117029207613e-06, 0.8050814422882496, 0.19395272125843618
GCA_000325085.1_ASM32508v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000392, 1.4984084045582874e-06, 4.896969187810777e-06, 0.0005569745434298322, 1.5593864641603337e-06, 4.430690590796869e-06, 4.816888465063347e-07, 1.296583892863104e-06, 0.4510234696942309, 0.5484053920349524
NODE_0000393, 2.0455969043434496e-06, 5.783503826419037e-06, 0.00038929709545875704, 2.1689197105282786e-06, 5.719198679379843e-06, 7.217273611222627e-07, 1.9301305529134385e-06, 0.428654891888109, 0.5709374419393977
GCA_000323945.1_ASM32394v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
GCA_000324005.1_ASM32400v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000394, 1.3002611484876347e-06, 3.7429351279538487e-06, 0.00029100160868317503, 1.3797133875536286e-06, 3.664571015139551e-06, 4.576682575361035e-07, 1.2526425687883847e-06, 0.27241887294775585, 0.7272783276520555
GCA_000325065.1_ASM32506v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000395, 1.3510999559882514e-06, 4.4705885072353955e-06, 0.0005219247396039186, 1.403271678079779e-06, 4.014550926219259e-06, 4.310641886666927e-07, 1.1670520337310083e-06, 0.4191660305697706, 0.5802992070633354
NODE_0000396, 1.9623567731476406e-06, 5.49244575233229e-06, 0.00036561153725739293, 2.0859390632075452e-06, 5.461645379039075e-06, 7.056192219607192e-07, 1.9139089005516655e-06, 0.4037450120630926, 0.5958717544845599
GCA_000325045.1_ASM32504v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_000325325.1_ASM32532v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000397, 2.0101426049715896e-06, 7.020156093325345e-06, 0.00082628111837022, 2.047803732927927e-06, 6.0850530526627854e-06, 5.620785198286277e-07, 1.3327217219904402e-06, 0.7149555305175018, 0.28419913040840217
GCA_000325345.1_ASM32534v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000398, 1.9078171968747228e-06, 6.9497452433393845e-06, 0.0009354416503143235, 1.9339957484311015e-06, 5.889703820935973e-06, 5.133914700482954e-07, 1.2092227108169222e-06, 0.7171437011523162, 0.28190245332117914
NODE_0000399, 1.9262973448198887e-06, 7.784822154647244e-06, 0.00104624249625472, 1.8869526905704945e-06, 6.174693817963447e-06, 4.1569354869056335e-07, 7.935658978892648e-07, 0.9572186302602539, 0.041716145218036745
GCA_013392055.1_ASM1339205v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_013392075.1_ASM1339207v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000400, 2.127741040848711e-06, 6.376338236583535e-06, 0.00052077487041121, 2.2328224147013435e-06, 6.100944749094077e-06, 6.840963760691142e-07, 1.7082084694159746e-06, 0.4791322723207727, 0.5203277226575294
GCA_014734395.1_ASM1473439v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000401, 1.712421064101472e-06, 6.128274435792254e-06, 0.0008162058188036094, 1.7479571432318432e-06, 5.252622494723159e-06, 4.875910858970568e-07, 1.2231221567303053e-06, 0.625598022857632, 0.3735692193351839
NODE_0000402, 2.487722678007426e-06, 7.346317293649287e-06, 0.000524768111644682, 2.607858087125637e-06, 7.08275580122482e-06, 8.05504558154981e-07, 2.0010689874925726e-06, 0.5652043005496417, 0.434248600111308
GCA_014734355.1_ASM1473435v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
GCA_014734405.1_ASM1473440v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000403, 2.123038718952128e-06, 8.247622995375832e-06, 0.0011400176362613254, 2.1059350717356548e-06, 6.706893592119122e-06, 4.896970745482653e-07, 9.776995255883957e-07, 0.9356244953339896, 0.06321483614277085
GCA_013392105.1_ASM1339210v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000404, 1.5088981061322013e-06, 7.155189968391571e-06, 0.0012882841917375382, 1.4268710675984822e-06, 5.180952036506855e-06, 2.512670876028958e-07, 4.0117160932316784e-07, 0.9860207783078001, 0.012675013150586861
GCA_013392145.1_ASM1339214v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000405, 1.3732849036713816e-06, 6.762434776070582e-06, 0.0011766292306168654, 1.2797815099959714e-06, 4.782092384453745e-06, 2.0640113377772972e-07, 2.945906890848245e-07, 0.9947787749881148, 0.004029897195871154
GCA_013392045.1_ASM1339204v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
GCA_013392085.1_ASM1339208v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
NODE_0000406, 2.0082052803155217e-06, 9.641836494712925e-06, 0.06245104272965229, 2.179555396641281e-06, 5.911314008413161e-06, 4.0052652328779367e-07, 7.158327331688837e-07, 0.9269548810627214, 0.010573218937189722
NODE_0000407, 2.0616090369236857e-06, 9.12151021944704e-06, 0.009642563088952838, 2.173066323559899e-06, 6.41587873724096e-06, 4.5437581609592424e-07, 8.924413676588478e-07, 0.9544758135500887, 0.03586050447945761
NODE_0000408, 3.427774686908072e-06, 1.0655218600371139e-05, 0.0014862492087634952, 3.6011327413034316e-06, 9.840865537731445e-06, 1.0154884420184285e-06, 2.273726264639162e-06, 0.8285615895782721, 0.16992134700669148
GCA_000323645.1_ASM32364v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
GCA_000324985.1_ASM32498v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
NODE_0000409, 1.485531884640257e-06, 7.234486006703317e-06, 0.002397761200324701, 1.4154287064445506e-06, 5.097660370915913e-06, 2.3933350199184944e-07, 3.6707112989140973e-07, 0.9892684948257554, 0.008317904462319396
GCA_000169655.1_ASM16965v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
NODE_0000410, 1.3683101164626013e-06, 6.768296440973339e-06, 0.0013068384273131459, 1.2761504223212564e-06, 4.765974996661771e-06, 2.0417149263125522e-07, 2.8856022968861605e-07, 0.9952592528851965, 0.0034192372237917333
GCA_000323565.1_ASM32356v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_000323725.1_ASM32372v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000411, 5.964392052957283e-06, 1.0785154004625622e-05, 0.12761174927952665, 2.4856353339400585e-06, 6.1046629388927475e-06, 4.4713653188291367e-07, 7.862037116391732e-07, 0.8668789680714452, 0.005482709464454239
NODE_0000412, 0.00022904821423893563, 1.7711240032294266e-05, 0.12079685946183062, 4.618427921923033e-06, 1.0424955101041406e-05, 1.0393662743656739e-06, 1.6720780940145135e-06, 0.8746025910028127, 0.004336035253694108
NODE_0000413, 1.243933258733252e-05, 2.433651420782769e-05, 0.2169635594273868, 6.672057871059835e-06, 1.1050004501469865e-05, 1.2672764545827437e-06, 2.2824251298039007e-06, 0.7811335245294111, 0.001844868432449986
GCA_010974855.1_ASM1097485v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_016102545.1_ASM1610254v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000414, 0.015245605104013104, 0.00018243820464263887, 0.04658249816151922, 7.203913300111504e-05, 0.00013373570752288374, 2.4884234841036612e-05, 3.328298580145568e-05, 0.9302354702693988, 0.0074900461992596775
GCA_016102575.1_ASM1610257v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_016102755.1_ASM1610275v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000415, 4.768832953637126e-06, 2.270119476311512e-05, 0.24185148048108868, 6.403292403061379e-06, 1.0561612415544047e-05, 1.2880602873980526e-06, 2.546832482497352e-06, 0.7520154727652321, 0.006084776928373782
NODE_0000416, 2.8782974124600888e-06, 1.2878388641644602e-05, 0.0649659067895177, 3.4976512028813837e-06, 7.815142154259833e-06, 7.70210942712684e-07, 1.6672787369859525e-06, 0.9026767252358867, 0.03232786100550484
NODE_0000417, 5.008701056690819e-06, 1.6049840334629327e-05, 0.048385924461233125, 6.391060074525878e-06, 1.2285600591893857e-05, 1.9506344708806833e-06, 5.148801831646247e-06, 0.7815632866278812, 0.17000395427252538
GCA_001617735.1_Yersinia_pestis_M-1763_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000418, 6.602788074885609e-06, 2.8406457484420625e-05, 0.15163948700896965, 9.298238146726941e-06, 1.4205841091307195e-05, 2.239808887121854e-06, 5.181705470668057e-06, 0.8290631635781717, 0.01923141457370341
GCA_001613895.1_ASM161389v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_003074295.1_ASM307429v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000419, 1.7018913398722328e-06, 8.368443342346101e-06, 0.009854365590605794, 1.7419446666889984e-06, 5.508149972827814e-06, 3.0051899150704074e-07, 4.806735204734289e-07, 0.9820230698829195, 0.008104462904640937
GCA_003086095.1_ASM308609v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000420, 1.4567251937820996e-06, 7.324128684024376e-06, 0.002805347343806726, 1.382582753356459e-06, 5.069176924677043e-06, 2.230949542886265e-07, 3.2562293975270163e-07, 0.9924869739967278, 0.004691897328015651
NODE_0000421, 1.3892358799615262e-06, 6.9483431437396075e-06, 0.0015264686976474674, 1.2979577696123442e-06, 4.865296521959731e-06, 2.0641006845497553e-07, 2.9177023228717976e-07, 0.9950917371276723, 0.0033667951610643248
GCA_000275685.1_ASM27568v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000422, 1.3536780849915859e-06, 6.726536280960681e-06, 0.001207361116822413, 1.2587179317686968e-06, 4.729855900241856e-06, 1.9919289895323156e-07, 2.7724479768677855e-07, 0.9960513122319503, 0.002726781425332856
GCA_004023585.1_ASM402358v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_004023595.1_ASM402359v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000423, 1.3892358799615262e-06, 6.9483431437396075e-06, 0.0015264686976474674, 1.2979577696123442e-06, 4.865296521959731e-06, 2.0641006845497553e-07, 2.9177023228717976e-07, 0.9950917371276723, 0.0033667951610643248
GCA_000323245.1_ASM32324v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000424, 1.3536780849915859e-06, 6.726536280960681e-06, 0.001207361116822413, 1.2587179317686968e-06, 4.729855900241856e-06, 1.9919289895323156e-07, 2.7724479768677855e-07, 0.9960513122319503, 0.002726781425332856
GCA_000323205.1_ASM32320v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_000323225.1_ASM32322v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000425, 1.268062188338975e-06, 6.329274930861149e-06, 0.9277240265937604, 2.3730797554601927e-06, 2.053815232308503e-06, 5.231902259130156e-07, 1.1854825393862896e-06, 0.07204782590414592, 0.0002144145972212413
GCA_009909635.1_ASM990963v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000426, 2.9976483214420846e-07, 1.5686921321604286e-06, 0.962290979879181, 5.468593956373711e-07, 5.611468186327676e-07, 1.1660354729405235e-07, 2.716661251132853e-07, 0.03757417699952627, 0.00013147838844171112
NODE_0000427, 6.026305432200937e-07, 3.045886098645543e-06, 0.9587610299119066, 1.1180120275632174e-06, 1.0507644313957238e-06, 2.4272312300644226e-07, 5.45960606094427e-07, 0.04113392028067034, 9.844383059313585e-05
GCA_016102775.1_ASM1610277v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000428, 2.448951225181689e-06, 1.2555408518937802e-05, 0.6959716741848315, 3.857729454373255e-06, 1.2857982643897488e-05, 7.790842847831018e-07, 1.5865342727118658e-06, 0.3030722925460506, 0.0009219475787179821
NODE_0000429, 7.099716267062345e-06, 3.361852586993698e-05, 0.11260060853262825, 9.397991028271977e-06, 0.0007906856379939553, 2.2807410205609554e-06, 3.753999223033293e-06, 0.8838197657811893, 0.0027327890747797564
GCA_006376435.1_ASM637643v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000430, 4.398227635044006e-05, 0.00015417129716556466, 0.03532812856905715, 4.826685702890025e-05, 0.022742229748750665, 1.6513460064956373e-05, 2.2352586699831044e-05, 0.9348601525143242, 0.006784202690558369
GCA_006376415.1_ASM637641v1_genomic, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0000431, 2.7719540997085595e-06, 1.3126259776820646e-05, 0.005172455666057525, 2.745129104204765e-06, 0.0004438546616366565, 5.761521555308712e-07, 7.84172655771842e-07, 0.9911087062096218, 0.003254979794892193
GCA_006376495.1_ASM637649v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_015159615.1_ASM1515961v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000432, 2.6122921268521596e-06, 1.3057300523905166e-05, 0.6970038587559989, 4.151575550582128e-06, 5.5419985590329775e-06, 8.710890284706335e-07, 1.8844221406294973e-06, 0.3012377970212127, 0.001730225544858864
NODE_0000433, 4.82761605252667e-07, 2.4211509111803334e-06, 0.981900884587387, 9.735232345434304e-07, 7.123447551225509e-07, 2.1961399782959763e-07, 5.160900083712019e-07, 0.018054908919965775, 3.888100813514258e-05
GCA_000006645.1_ASM664v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000434, 7.69376024699865e-08, 3.8876282886834613e-07, 0.9985464927128067, 1.9489652180808435e-07, 8.946411808468638e-08, 4.832445124066354e-08, 1.306277336800183e-07, 0.001450399320065467, 2.178953871651972e-06
GCA_000970105.1_ASM97010v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_001261975.1_YPW_8_IHQD_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000435, 5.135150547920717e-06, 2.2567025128488336e-05, 0.08480039657270637, 6.950194293229939e-06, 1.1790423777471682e-05, 1.610555420988596e-06, 3.6023952613589316e-06, 0.8944316544143723, 0.020716293268491944
GCA_003074355.1_ASM307435v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
NODE_0000436, 4.333869021720172e-06, 1.3654710065315394e-05, 0.00781352304773488, 5.059548308150039e-06, 1.1390008383189102e-05, 1.485791767056108e-06, 3.6120338495404106e-06, 0.8367928615223749, 0.15535407946849514
GCA_003074335.1_ASM307433v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
GCA_003074375.1_ASM307437v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000437, 9.199973158932141e-07, 4.50144492784882e-06, 0.9449455002329568, 1.7238128983178808e-06, 1.5026247166060158e-06, 3.9707533703123877e-07, 9.542269159310065e-07, 0.05471784978379861, 0.0003266508011329883
GCA_016102645.1_ASM1610264v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000438, 3.989532206376158e-06, 1.831225849907105e-05, 0.5127293544277073, 5.977008156492679e-06, 8.442836560129585e-06, 1.3719017582173006e-06, 3.2787111956435016e-06, 0.47407890941603287, 0.013150363907883648
NODE_0000439, 6.804863280473366e-06, 3.365757146374619e-05, 0.12941684020299596, 8.638647076812201e-06, 1.729987203469524e-05, 1.6390304350856402e-06, 2.909201856245999e-06, 0.8620466764160997, 0.008465534194757528
NODE_0000440, 0.0001423512567802037, 0.0003928978508245659, 0.07193610626382096, 0.00015384163645791238, 0.00028893236008699916, 5.291031771593625e-05, 7.05560957508085e-05, 0.9106070679041465, 0.01635533631441596
GCA_001188815.1_ASM118881v1_genomic, 0.009066514497974796, 0.013661103481190822, 0.10754857533942361, 0.0093660449061938, 0.012562221964988966, 0.006397868727256385, 0.006901304887181715, 0.7593293375828155, 0.07516702861297458
GCA_006376475.1_ASM637647v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
NODE_0000441, 4.0865296260244524e-06, 2.033438415008918e-05, 0.028862243739485885, 4.434483788214099e-06, 1.2484222447604546e-05, 7.768661549328255e-07, 1.2425044286323168e-06, 0.964855832659776, 0.006238564610142697
GCA_001617785.1_Yersinia_pestis_M-549_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000442, 0.00012646378837260347, 0.0003469219436751057, 0.022112061939909774, 0.00012613764871652585, 0.00027466616776634434, 4.180374547558208e-05, 5.210411211804106e-05, 0.960831745608082, 0.01608809504588373
GCA_001188735.1_ASM118873v1_genomic, 0.009255033433549994, 0.013921710910355198, 0.06791723809882147, 0.00942637583792704, 0.012960151213285654, 0.006397230060232437, 0.00680585001626651, 0.7953318837079698, 0.07798452672159195
GCA_001617805.1_Yersinia_pestis_173_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000443, 7.60526560963692e-06, 2.4283211740830264e-05, 0.46581170170558767, 1.2828362527876181e-05, 1.363152183060532e-05, 4.4462212126396015e-06, 1.3932395212036767e-05, 0.4523449610629491, 0.08176661025332967
GCA_009296005.1_ASM929600v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000444, 2.5165320736732126e-06, 1.1087364344171162e-05, 0.7407553620647018, 3.956158244179749e-06, 4.99367740397896e-06, 9.871085358160732e-07, 2.5065785616743482e-06, 0.2526057893533868, 0.00661280116274799
GCA_016102655.1_ASM1610265v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000445, 1.3151045484366807e-06, 6.796653789966286e-06, 0.676096483006491, 1.8951272800352841e-06, 3.1332278103436436e-06, 3.66910133243949e-07, 7.417585078747895e-07, 0.32185522352639523, 0.0020340446850439027
NODE_0000446, 2.6716469593013847e-06, 1.3370327812160515e-05, 0.6764634773160145, 4.1856527275350815e-06, 5.362107695562312e-06, 8.439056604025526e-07, 1.690649454693972e-06, 0.3227341406584567, 0.00077425773521916
GCA_009909655.1_ASM990965v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_010974845.1_ASM1097484v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000447, 2.117492071377674e-06, 1.090077281060108e-05, 0.5144521640293551, 3.05171806606738e-06, 4.9392670524617335e-06, 5.872251538842163e-07, 1.1487992856549756e-06, 0.4837943800807801, 0.0017307106154247627
NODE_0000448, 3.2967387488159787e-06, 1.6575475091779105e-05, 0.5427222031400671, 4.897518821572816e-06, 6.978088818598262e-06, 9.572637620919757e-07, 1.8426960690537288e-06, 0.4562589746881889, 0.0009842743904320893
GCA_015350435.1_ASM1535043v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_015350455.1_ASM1535045v1_genomic, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000449, 3.0022198351918444e-06, 1.5215119803799232e-05, 0.15576153165453163, 4.0391913118715306e-06, 7.667812647907649e-06, 7.065107766073318e-07, 1.2540881379797946e-06, 0.8413162808923957, 0.0028903025105591037
NODE_0000450, 1.9515957245995073e-06, 9.963479651914769e-06, 0.053300686253017406, 2.1807096195001242e-06, 5.914793102473884e-06, 3.7558785273417934e-07, 6.19294508876034e-07, 0.9431198177527743, 0.003558490533748052
NODE_0000451, 1.9742840946498335e-06, 1.0103149509871527e-05, 0.051448924515263554, 2.2223166007329825e-06, 5.9139894212449595e-06, 3.8075787361613223e-07, 6.248959471640239e-07, 0.9456757299478671, 0.0028541261434222314
GCA_015350425.1_ASM1535042v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000452, 5.019908673289138e-06, 2.5046260943221316e-05, 0.15957176174615503, 6.795728082814004e-06, 1.1466838944387422e-05, 1.273125930823003e-06, 2.2631887052800395e-06, 0.8385827871640531, 0.0017935860385121976
GCA_016102765.1_ASM1610276v1_genomic, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_016102785.1_ASM1610278v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000453, 1.6154981198618324e-06, 8.170686772516663e-06, 0.009238969562686742, 1.6253678894189082e-06, 5.361243191687727e-06, 2.6811063751147276e-07, 4.075364279856775e-07, 0.986920425782817, 0.0038231562114572786
NODE_0000454, 1.41396503288049e-06, 7.086198072010461e-06, 0.0023581864886847875, 1.335525529680622e-06, 4.912334519733644e-06, 2.1308224229291837e-07, 3.0366754525104236e-07, 0.9944031885983986, 0.0032233601399747716
GCA_016102875.1_ASM1610287v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000455, 1.356856582906706e-06, 6.744676811150567e-06, 0.0013039359581764744, 1.2635490170771254e-06, 4.735934611424646e-06, 2.0003036876067382e-07, 2.787067161129693e-07, 0.9959753483204224, 0.0027061359672937288
GCA_009909645.1_ASM990964v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_016102745.1_ASM1610274v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000456, 1.4174456707891457e-06, 7.103539102482403e-06, 0.002423886296907224, 1.339759448577615e-06, 4.9233348538554415e-06, 2.1412839885163232e-07, 3.0602144174326e-07, 0.9941991803244573, 0.003361629149719167
GCA_016102975.1_ASM1610297v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
NODE_0000457, 1.4152749544540018e-06, 7.140767358857261e-06, 0.0016415816935037577, 1.3237050371313374e-06, 4.984788088249758e-06, 2.099289378288312e-07, 2.981806360389668e-07, 0.9947795684269387, 0.0035634772345450386
GCA_016102855.1_ASM1610285v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000458, 2.995379999614048e-06, 1.4581496381971073e-05, 0.0023920913430351366, 2.8103608067943557e-06, 1.029434545609909e-05, 4.6362216453003127e-07, 6.550761909770793e-07, 0.9923074563022231, 0.0052686520737417475
GCA_016103005.1_ASM1610300v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000459, 0.00012205902186652972, 0.0003336608739638547, 0.008998064384410333, 0.00011854528726132906, 0.0002703977691323029, 3.880280351839302e-05, 4.710608614090259e-05, 0.9742392297641653, 0.015832134009541046
GCA_003085975.1_ASM308597v1_genomic, 0.009305328637994121, 0.013991022252050163, 0.057494376896150015, 0.009442771275341048, 0.013065848418763518, 0.006397020079377532, 0.006779936450501526, 0.8049372747368209, 0.07858642125300122
GCA_003086155.1_ASM308615v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000460, 2.039430075883623e-06, 1.0414863807082543e-05, 0.09352979729416701, 9.680652287940611e-06, 5.975794444225123e-06, 4.152829537971744e-07, 6.98055725404708e-07, 0.9035090324834386, 0.002931946143100014
